17.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
17.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
18.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
18.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
18.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
18.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
19.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
19.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
19.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
19.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
2.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
2.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
2.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
2.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
20.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
20.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
20.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
20.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
21.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
21.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
21.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
21.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
22.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
22.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
22.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
22.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
23.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
23.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
23.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
23.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
24.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
24.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
24.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
24.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
25.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
25.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
25.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
25.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
26.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
26.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
26.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
26.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
27.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
27.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
27.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
27.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
28.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
28.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
28.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
28.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
29.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
29.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
29.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
29.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
3.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
3.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
3.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
3.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
30.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
30.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
30.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
30.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
31.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
31.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
31.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
31.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
32.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
32.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
32.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
32.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
33.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
33.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
33.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
33.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
34.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
34.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
34.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
34.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
35.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
35.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
35.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
35.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
36.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
36.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
36.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
36.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
37.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
37.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
37.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
37.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
38.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
38.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
38.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
38.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
39.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
39.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
39.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
39.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.alt.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.alt.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.alt.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.alt.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
4.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
40.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
40.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
40.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
40.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
41.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
41.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
41.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
41.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
42.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
42.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
42.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
42.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
43.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
43.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
43.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
43.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
44.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
44.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
44.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
44.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
45.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
45.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
45.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
45.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
46.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
46.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
46.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
46.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
47.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
47.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
47.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
47.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
48.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
48.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
48.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
48.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
49.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
49.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
49.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
49.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
5.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
5.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
5.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
5.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
50.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
50.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
50.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
50.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.alt.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.alt.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.alt.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.alt.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
6.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
7.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
7.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
7.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
7.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
8.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
8.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
8.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
8.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.alt.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.alt.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.alt.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.alt.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
9.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
a	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
a.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
a.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
a.square	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
a.square.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
airplane	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
airplayaudio	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
airplayvideo	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
alarm	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
alarm.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
alt	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
ant	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
ant.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
ant.circle.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
ant.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
antenna.radiowaves.left.and.right	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
app	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
app.badge	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
app.badge.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
app.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
app.gift	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
app.gift.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
archivebox	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
archivebox.fill	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
arkit	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
arrow.2.circlepath	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
arrow.2.circlepath.circle	iOS=13.0	macOS=10.15	tvOS=13.0	visionOS=1.0	watchOS=6.0
